exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.664710828163263,0.6577522116379335,0.0,0.1,64,50,,,False
0.6608004875021518,0.6577522116379335,0.0,0.1,64,50,,,True
