exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7527089678282919,0.6242155614949474,0.0,0.1,64,50,,,False
0.6266907146970826,0.6242155614949474,0.0,0.1,64,50,,,True
