exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.31872550077318657,0.45640074211502785,0.3,0.1,8,500,32,False
0.6065861132456003,0.45640074211502785,0.0,0.1,8,500,32,False
0.08103893785370443,0.45640074211502785,0.0,0.1,8,500,32,True
0.10592778539833239,0.45640074211502785,0.3,0.1,8,500,32,True
0.6970432767993378,0.45640074211502785,0.0,0.1,8,500,256,False
0.5124634231726999,0.45640074211502785,0.3,0.1,8,500,256,False
0.061627403685608456,0.45640074211502785,0.0,0.1,8,500,256,True
0.10219311427235692,0.45640074211502785,0.3,0.1,8,500,256,True
