exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7723091678572527,0.6360808745463318,0.0,0.1,64,50,,,False
0.6407272291670354,0.6360808745463318,0.0,0.1,64,50,,,True
