exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6935227935779793,0.6860095450711532,0.0,0.1,100.0,64,500,32,0.1,False
0.6312027461451453,0.6860095450711532,0.0,0.1,100.0,128,500,32,0.1,False
0.7491181071219427,0.6860095450711532,0.0,0.1,100.0,64,500,256,0.1,False
0.7492147179016299,0.6860095450711532,0.0,0.1,100.0,128,500,256,0.1,False
0.7562904665674589,0.6860095450711532,0.0,0.1,100.0,64,500,32,0.5,False
0.7321044638118678,0.6860095450711532,0.0,0.1,100.0,128,500,32,0.5,False
0.7881398104058405,0.6860095450711532,0.0,0.1,100.0,64,500,256,0.5,False
0.7769631194411146,0.6860095450711532,0.0,0.1,100.0,128,500,256,0.5,False
0.5566803262093284,0.6860095450711532,0.0,0.1,100.0,64,500,32,0.1,True
0.5557314604493839,0.6860095450711532,0.0,0.1,100.0,128,500,32,0.1,True
0.5806904325628651,0.6860095450711532,0.0,0.1,100.0,64,500,256,0.1,True
0.5671210712655809,0.6860095450711532,0.0,0.1,100.0,128,500,256,0.1,True
0.5855634692567796,0.6860095450711532,0.0,0.1,100.0,64,500,32,0.5,True
0.5740556267348342,0.6860095450711532,0.0,0.1,100.0,128,500,32,0.5,True
0.6052291306210493,0.6860095450711532,0.0,0.1,100.0,64,500,256,0.5,True
0.6017350106248286,0.6860095450711532,0.0,0.1,100.0,128,500,256,0.5,True
