exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6698839867202451,0.5389975023738517,0.0,0.1,64,50,,,False
0.5421057757678621,0.5389975023738517,0.0,0.1,64,50,,,True
