exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6445410539874694,0.6165833123783468,0.0,0.1,100.0,64,500,32,0.1,False
0.6299918404729717,0.6165833123783468,0.0,0.1,100.0,128,500,32,0.1,False
0.6818608309295611,0.6165833123783468,0.0,0.1,100.0,64,500,256,0.1,False
0.6723627103537927,0.6165833123783468,0.0,0.1,100.0,128,500,256,0.1,False
0.6595770606811487,0.6165833123783468,0.0,0.1,100.0,64,500,32,0.5,False
0.6549278212607912,0.6165833123783468,0.0,0.1,100.0,128,500,32,0.5,False
0.6884196580770593,0.6165833123783468,0.0,0.1,100.0,64,500,256,0.5,False
0.6913791758173237,0.6165833123783468,0.0,0.1,100.0,128,500,256,0.5,False
0.5456650850899533,0.6165833123783468,0.0,0.1,100.0,64,500,32,0.1,True
0.532994348786161,0.6165833123783468,0.0,0.1,100.0,128,500,32,0.1,True
0.5480086508843915,0.6165833123783468,0.0,0.1,100.0,64,500,256,0.1,True
0.5383432267393987,0.6165833123783468,0.0,0.1,100.0,128,500,256,0.1,True
0.5628120572020624,0.6165833123783468,0.0,0.1,100.0,64,500,32,0.5,True
0.5482462807405412,0.6165833123783468,0.0,0.1,100.0,128,500,32,0.5,True
0.5561000516526983,0.6165833123783468,0.0,0.1,100.0,64,500,256,0.5,True
0.5551484199846993,0.6165833123783468,0.0,0.1,100.0,128,500,256,0.5,True
