exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6449664614303201,0.6167061058295756,0.0,0.1,100.0,64,500,32,0.1,False
0.6308270024497589,0.6167061058295756,0.0,0.1,100.0,128,500,32,0.1,False
0.6826845644328763,0.6167061058295756,0.0,0.1,100.0,64,500,256,0.1,False
0.6713680326383159,0.6167061058295756,0.0,0.1,100.0,128,500,256,0.1,False
0.665340230443538,0.6167061058295756,0.0,0.1,100.0,64,500,32,0.5,False
0.6543618974628903,0.6167061058295756,0.0,0.1,100.0,128,500,32,0.5,False
0.6879315289060782,0.6167061058295756,0.0,0.1,100.0,64,500,256,0.5,False
0.688966879321592,0.6167061058295756,0.0,0.1,100.0,128,500,256,0.5,False
0.5465423085647132,0.6167061058295756,0.0,0.1,100.0,64,500,32,0.1,True
0.523517621079324,0.6167061058295756,0.0,0.1,100.0,128,500,32,0.1,True
0.5492467205005442,0.6167061058295756,0.0,0.1,100.0,64,500,256,0.1,True
0.5424553649543056,0.6167061058295756,0.0,0.1,100.0,128,500,256,0.1,True
0.5600805440179574,0.6167061058295756,0.0,0.1,100.0,64,500,32,0.5,True
0.5473265279558182,0.6167061058295756,0.0,0.1,100.0,128,500,32,0.5,True
0.5591190760010517,0.6167061058295756,0.0,0.1,100.0,64,500,256,0.5,True
0.559249111409744,0.6167061058295756,0.0,0.1,100.0,128,500,256,0.5,True
