nov_semantic_categorization,0.6760217627446472
exp_semantic_categorization,0.4819090460846733
nov_syntactic_categorization,0.5932680703754998
exp_syntactic_categorization,0.6519909103242437
nov_semantic_categorization,0.6761419782079042
exp_semantic_categorization,0.47366406857446286
nov_syntactic_categorization,0.5938087618329672
exp_syntactic_categorization,0.6965642382309047
nov_noun_synonym_matching,0.5042735042735043
exp_noun_synonym_matching,0.0
nov_noun_synonym_matching,0.44761904761904764
exp_noun_synonym_matching,0.3333333333333333
nov_noun_synonym_matching,0.42857142857142855
exp_noun_synonym_matching,0.3628917378917379
nov_noun_synonym_matching,0.44761904761904764
exp_noun_synonym_matching,0.4091880341880342
nov_noun_synonym_matching,0.5333333333333333
exp_noun_synonym_matching,0.36182336182336183
nov_noun_synonym_matching,0.5619047619047619
exp_noun_synonym_matching,0.40990028490028485
nov_noun_synonym_matching,0.4857142857142857
exp_noun_synonym_matching,0.3611111111111111
nov_noun_synonym_matching,0.4857142857142857
exp_noun_synonym_matching,0.3611111111111111
nov_verb_synonym_matching,0.35454545454545455
exp_verb_synonym_matching,0.3
