exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7997896516806627,0.7725289898161031,0.0,0.1,50.0,64,100,100,0.3,False
0.7943730160096183,0.7725289898161031,0.0,0.1,100.0,64,100,100,0.3,False
0.7533446326590298,0.7725289898161031,0.0,0.1,50.0,64,100,100,0.3,True
0.7570369255398491,0.7725289898161031,0.0,0.1,100.0,64,100,100,0.3,True
