exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5211352091051805,0.5762132354103187,0.0,0.1,100.0,64,500,32,0.1,False
0.5197122262893785,0.5762132354103187,0.0,0.1,100.0,128,500,32,0.1,False
0.516690935266647,0.5762132354103187,0.0,0.1,100.0,64,500,256,0.1,False
0.515935372389783,0.5762132354103187,0.0,0.1,100.0,128,500,256,0.1,False
0.5116253793372039,0.5762132354103187,0.0,0.1,100.0,64,500,32,0.5,False
0.5124893884359888,0.5762132354103187,0.0,0.1,100.0,128,500,32,0.5,False
0.5335970257309,0.5762132354103187,0.0,0.1,100.0,64,500,256,0.5,False
0.5201164797315322,0.5762132354103187,0.0,0.1,100.0,128,500,256,0.5,False
0.5161294797722724,0.5762132354103187,0.0,0.1,100.0,64,500,32,0.1,True
0.5194118702248093,0.5762132354103187,0.0,0.1,100.0,128,500,32,0.1,True
0.5113625337105662,0.5762132354103187,0.0,0.1,100.0,64,500,256,0.1,True
0.5151414339371062,0.5762132354103187,0.0,0.1,100.0,128,500,256,0.1,True
0.5119541017171799,0.5762132354103187,0.0,0.1,100.0,64,500,32,0.5,True
0.5200945549513892,0.5762132354103187,0.0,0.1,100.0,128,500,32,0.5,True
0.5124001385340067,0.5762132354103187,0.0,0.1,100.0,64,500,256,0.5,True
0.5122224959046183,0.5762132354103187,0.0,0.1,100.0,128,500,256,0.5,True
