exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled
0.7900743353790559,0.6722361402115982,0.0,0.1,100.0,4,500,32,False
0.7827803952516182,0.6722361402115982,0.2,0.1,100.0,4,500,32,False
0.8569242142190263,0.6722361402115982,0.0,0.1,100.0,4,500,256,False
0.8549235222635537,0.6722361402115982,0.2,0.1,100.0,4,500,256,False
0.6003485967968225,0.6722361402115982,0.0,0.1,100.0,4,500,32,True
0.5883046903506487,0.6722361402115982,0.2,0.1,100.0,4,500,32,True
0.5887233199832206,0.6722361402115982,0.0,0.1,100.0,4,500,256,True
0.5880821948510904,0.6722361402115982,0.2,0.1,100.0,4,500,256,True
