exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled
0.7981466172540518,0.6730540198462232,0.0,0.1,100.0,4,500,32,False
0.7932423335691359,0.6730540198462232,0.2,0.1,100.0,4,500,32,False
0.8532128341346191,0.6730540198462232,0.0,0.1,100.0,4,500,256,False
0.8532193399328345,0.6730540198462232,0.2,0.1,100.0,4,500,256,False
0.5950671641569117,0.6730540198462232,0.0,0.1,100.0,4,500,32,True
0.603697725729325,0.6730540198462232,0.2,0.1,100.0,4,500,32,True
0.5872221185584269,0.6730540198462232,0.0,0.1,100.0,4,500,256,True
0.5875355575654156,0.6730540198462232,0.2,0.1,100.0,4,500,256,True
