exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled
0.7954060603925882,0.6688688385168209,0.0,0.1,100.0,4,500,32,False
0.7871681880274453,0.6688688385168209,0.2,0.1,100.0,4,500,32,False
0.855795289760352,0.6688688385168209,0.0,0.1,100.0,4,500,256,False
0.8539685497333065,0.6688688385168209,0.2,0.1,100.0,4,500,256,False
0.5989996982625413,0.6688688385168209,0.0,0.1,100.0,4,500,32,True
0.5938870041071258,0.6688688385168209,0.2,0.1,100.0,4,500,32,True
0.5890069958778892,0.6688688385168209,0.0,0.1,100.0,4,500,256,True
0.5878628419835481,0.6688688385168209,0.2,0.1,100.0,4,500,256,True
