exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5102727959871283,0.5017865732152371,0.0,0.1,64,50,,,False
0.5044664330379516,0.5017865732152371,0.0,0.1,64,50,,,True
