exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.9103291857249123,0.6657732304415903,0.0,0.1,100.0,64,500,32,0.1,False
0.8952103138192162,0.6657732304415903,0.0,0.1,100.0,128,500,32,0.1,False
0.9470991846417385,0.6657732304415903,0.0,0.1,100.0,64,500,256,0.1,False
0.9343106645929935,0.6657732304415903,0.0,0.1,100.0,128,500,256,0.1,False
0.9397848467217353,0.6657732304415903,0.0,0.1,100.0,64,500,32,0.5,False
0.9224998974835907,0.6657732304415903,0.0,0.1,100.0,128,500,32,0.5,False
0.9779633749211301,0.6657732304415903,0.0,0.1,100.0,64,500,256,0.5,False
0.9635445886247842,0.6657732304415903,0.0,0.1,100.0,128,500,256,0.5,False
0.5694710238944559,0.6657732304415903,0.0,0.1,100.0,64,500,32,0.1,True
0.5631008494448154,0.6657732304415903,0.0,0.1,100.0,128,500,32,0.1,True
0.5607423808669211,0.6657732304415903,0.0,0.1,100.0,64,500,256,0.1,True
0.5618070528387065,0.6657732304415903,0.0,0.1,100.0,128,500,256,0.1,True
0.6531247411889525,0.6657732304415903,0.0,0.1,100.0,64,500,32,0.5,True
0.6412301255890244,0.6657732304415903,0.0,0.1,100.0,128,500,32,0.5,True
0.6353459954756732,0.6657732304415903,0.0,0.1,100.0,64,500,256,0.5,True
0.6381496975334731,0.6657732304415903,0.0,0.1,100.0,128,500,256,0.5,True
