exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7318793244586714,0.6243722742976445,0.0,0.1,64,50,,,False
0.6255983877306337,0.6243722742976445,0.0,0.1,64,50,,,True
