exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7311270605198705,0.6952212661858583,0.0,0.1,64,50,,,False
0.6945339686871548,0.6952212661858583,0.0,0.1,64,50,,,True
