exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5311638580938439,0.5142917653342971,0.0,0.1,64,50,,,False
0.5323292177079575,0.5142917653342971,0.0,0.1,64,50,,,True
