exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8289786145577346,0.5993538712488319,0.0,0.1,100.0,64,500,32,0.1,False
0.7478204261102505,0.5993538712488319,0.0,0.1,100.0,128,500,32,0.1,False
0.9048008252731806,0.5993538712488319,0.0,0.1,100.0,64,500,256,0.1,False
0.8792248569914469,0.5993538712488319,0.0,0.1,100.0,128,500,256,0.1,False
0.8658446742081087,0.5993538712488319,0.0,0.1,100.0,64,500,32,0.5,False
0.8021539608580919,0.5993538712488319,0.0,0.1,100.0,128,500,32,0.5,False
0.9413751067689707,0.5993538712488319,0.0,0.1,100.0,64,500,256,0.5,False
0.9266300427637996,0.5993538712488319,0.0,0.1,100.0,128,500,256,0.5,False
0.534916100496466,0.5993538712488319,0.0,0.1,100.0,64,500,32,0.1,True
0.5283196770183827,0.5993538712488319,0.0,0.1,100.0,128,500,32,0.1,True
0.5329210693310822,0.5993538712488319,0.0,0.1,100.0,64,500,256,0.1,True
0.5336166411569145,0.5993538712488319,0.0,0.1,100.0,128,500,256,0.1,True
0.5601129972971706,0.5993538712488319,0.0,0.1,100.0,64,500,32,0.5,True
0.5497237236673681,0.5993538712488319,0.0,0.1,100.0,128,500,32,0.5,True
0.5647210604877778,0.5993538712488319,0.0,0.1,100.0,64,500,256,0.5,True
0.5589385108102081,0.5993538712488319,0.0,0.1,100.0,128,500,256,0.5,True
