exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.835756335073262,0.5971251902278307,0.0,0.1,100.0,64,500,32,0.1,False
0.7535269623969162,0.5971251902278307,0.0,0.1,100.0,128,500,32,0.1,False
0.9064382957468534,0.5971251902278307,0.0,0.1,100.0,64,500,256,0.1,False
0.8780483954951795,0.5971251902278307,0.0,0.1,100.0,128,500,256,0.1,False
0.8648999427594458,0.5971251902278307,0.0,0.1,100.0,64,500,32,0.5,False
0.7948373238569878,0.5971251902278307,0.0,0.1,100.0,128,500,32,0.5,False
0.9413232766280455,0.5971251902278307,0.0,0.1,100.0,64,500,256,0.5,False
0.9253696236022279,0.5971251902278307,0.0,0.1,100.0,128,500,256,0.5,False
0.5317473635684486,0.5971251902278307,0.0,0.1,100.0,64,500,32,0.1,True
0.5254709536711919,0.5971251902278307,0.0,0.1,100.0,128,500,32,0.1,True
0.5352130683457068,0.5971251902278307,0.0,0.1,100.0,64,500,256,0.1,True
0.5317253338894058,0.5971251902278307,0.0,0.1,100.0,128,500,256,0.1,True
0.56345123392401,0.5971251902278307,0.0,0.1,100.0,64,500,32,0.5,True
0.5507862598004379,0.5971251902278307,0.0,0.1,100.0,128,500,32,0.5,True
0.5640892697696801,0.5971251902278307,0.0,0.1,100.0,64,500,256,0.5,True
0.5607493680533711,0.5971251902278307,0.0,0.1,100.0,128,500,256,0.5,True
