exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7586141362782453,0.7430228945855382,0.0,0.1,64,50,,,False
0.7493726405752892,0.7430228945855382,0.0,0.1,64,50,,,True
