exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.6297456025241038,0.48794063079777367,0.0,0.1,8,500,32,False
0.33630416618044345,0.48794063079777367,0.3,0.1,8,500,32,False
0.7223434691602394,0.48794063079777367,0.0,0.1,8,500,256,False
0.46551601490741945,0.48794063079777367,0.3,0.1,8,500,256,False
0.06678473633492668,0.48794063079777367,0.0,0.1,8,500,32,True
0.10038152006945836,0.48794063079777367,0.3,0.1,8,500,32,True
0.07057502955870017,0.48794063079777367,0.0,0.1,8,500,256,True
0.10038152006945836,0.48794063079777367,0.3,0.1,8,500,256,True
