exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6289400476536832,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.1,False
0.5836317361731335,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.1,False
0.7026233758547875,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.1,False
0.6984394710967581,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.1,False
0.6668070274235216,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.5,False
0.6617175475915549,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.5,False
0.692601214925883,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.5,False
0.6910968480722819,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.5,False
0.5000000000324449,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.1,True
0.5004513504254036,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.1,True
0.5203091543805803,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.1,True
0.4995146998272518,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.1,True
0.5228523441546582,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.5,True
0.5212290198661143,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.5,True
0.5352189291881886,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.5,True
0.5518015279677635,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.5,True
