exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6207366584214029,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.1,False
0.5736468917416185,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.1,False
0.6938015838973889,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.1,False
0.6971944870256334,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.1,False
0.6729627887278581,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.5,False
0.6589125206395499,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.5,False
0.6926913090040825,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.5,False
0.6901463349502572,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.5,False
0.5018164222581241,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.1,True
0.5072311660241193,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.1,True
0.5210644461724193,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.1,True
0.511305034734998,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.1,True
0.5208862441363528,0.5680960420604908,0.0,0.1,100.0,64,500,32,0.5,True
0.5079750255173298,0.5680960420604908,0.0,0.1,100.0,128,500,32,0.5,True
0.5391351675798963,0.5680960420604908,0.0,0.1,100.0,64,500,256,0.5,True
0.5481318836672925,0.5680960420604908,0.0,0.1,100.0,128,500,256,0.5,True
