exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.2882940208125542,0.20593692022263452,0.0,0.1,8,500,32,False
0.1354003965379441,0.20593692022263452,0.3,0.1,8,500,32,False
0.32479061211279203,0.20593692022263452,0.0,0.1,8,500,256,False
0.17327026559895725,0.20593692022263452,0.3,0.1,8,500,256,False
0.07085271804265994,0.20593692022263452,0.0,0.1,8,500,32,True
0.10038152006945836,0.20593692022263452,0.3,0.1,8,500,32,True
0.06299216795359852,0.20593692022263452,0.0,0.1,8,500,256,True
0.10038152006945836,0.20593692022263452,0.3,0.1,8,500,256,True
