exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.11334674714956405,0.008718980549966466,0.0,0.1,50.0,64,500,100,False,True
0.09121395036887994,0.008718980549966466,0.0,0.1,100.0,64,500,100,False,True
0.07914151576123407,0.008718980549966466,0.0,0.1,50.0,64,500,100,True,True
0.07344064386317907,0.008718980549966466,0.0,0.1,100.0,64,500,100,True,True
