exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6047578750786142,0.6705782893071194,0.0,0.1,100.0,64,500,32,0.1,False
0.5972134835206896,0.6705782893071194,0.0,0.1,100.0,128,500,32,0.1,False
0.6702822208548149,0.6705782893071194,0.0,0.1,100.0,64,500,256,0.1,False
0.6294985371080383,0.6705782893071194,0.0,0.1,100.0,128,500,256,0.1,False
0.6405116637255578,0.6705782893071194,0.0,0.1,100.0,64,500,32,0.5,False
0.6108764819018149,0.6705782893071194,0.0,0.1,100.0,128,500,32,0.5,False
0.7053607446625578,0.6705782893071194,0.0,0.1,100.0,64,500,256,0.5,False
0.6941841357694731,0.6705782893071194,0.0,0.1,100.0,128,500,256,0.5,False
0.5938685672524456,0.6705782893071194,0.0,0.1,100.0,64,500,32,0.1,True
0.603592167769736,0.6705782893071194,0.0,0.1,100.0,128,500,32,0.1,True
0.6201213081854342,0.6705782893071194,0.0,0.1,100.0,64,500,256,0.1,True
0.6173412110253874,0.6705782893071194,0.0,0.1,100.0,128,500,256,0.1,True
0.6058249961032143,0.6705782893071194,0.0,0.1,100.0,64,500,32,0.5,True
0.5995292924948892,0.6705782893071194,0.0,0.1,100.0,128,500,32,0.5,True
0.6210851757958796,0.6705782893071194,0.0,0.1,100.0,64,500,256,0.5,True
0.6085286213217086,0.6705782893071194,0.0,0.1,100.0,128,500,256,0.5,True
