exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6174668453371756,0.6049006650483865,0.0,0.1,64,50,,,False
0.6137607002871877,0.6049006650483865,0.0,0.1,64,50,,,True
