exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.3186014955124352,0.16512059369202226,0.0,0.1,8,500,32,False
0.10772151777962238,0.16512059369202226,0.3,0.1,8,500,32,False
0.3898573751433899,0.16512059369202226,0.0,0.1,8,500,256,False
0.14527593808048625,0.16512059369202226,0.3,0.1,8,500,256,False
0.08296291383097634,0.16512059369202226,0.0,0.1,8,500,32,True
0.10038152006945836,0.16512059369202226,0.3,0.1,8,500,32,True
0.08841612705066923,0.16512059369202226,0.0,0.1,8,500,256,True
0.10038152006945836,0.16512059369202226,0.3,0.1,8,500,256,True
