exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.764249037164723,0.6679799259080927,0.0,0.1,64,50,,,False
0.6681790377276111,0.6679799259080927,0.0,0.1,64,50,,,True
