exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5000598575668318,0.5474095186918256,0.0,0.1,50.0,64,100,100,0.3,False
0.5000013920364381,0.5474095186918256,0.0,0.1,100.0,64,100,100,0.3,False
0.5000194885101313,0.5474095186918256,0.0,0.1,50.0,64,100,100,0.3,True
0.5000511428030877,0.5474095186918256,0.0,0.1,100.0,64,100,100,0.3,True
