exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5704176174416908,0.5000000000000007,0.0,0.1,64,50,,,False
0.5563600891566856,0.5000000000000007,0.0,0.1,64,50,,,True
