exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8251036445751502,0.7716559440327952,0.0,0.1,100.0,64,500,32,0.1,False
0.8226572380599688,0.7716559440327952,0.0,0.1,100.0,128,500,32,0.1,False
0.8473756437164447,0.7716559440327952,0.0,0.1,100.0,64,500,256,0.1,False
0.8421125933633548,0.7716559440327952,0.0,0.1,100.0,128,500,256,0.1,False
0.8737526588591357,0.7716559440327952,0.0,0.1,100.0,64,500,32,0.5,False
0.8771850455325356,0.7716559440327952,0.0,0.1,100.0,128,500,32,0.5,False
0.8838421376786633,0.7716559440327952,0.0,0.1,100.0,64,500,256,0.5,False
0.876810615620169,0.7716559440327952,0.0,0.1,100.0,128,500,256,0.5,False
0.7220210269484549,0.7716559440327952,0.0,0.1,100.0,64,500,32,0.1,True
0.731773744020032,0.7716559440327952,0.0,0.1,100.0,128,500,32,0.1,True
0.7039311714704377,0.7716559440327952,0.0,0.1,100.0,64,500,256,0.1,True
0.7119775032986243,0.7716559440327952,0.0,0.1,100.0,128,500,256,0.1,True
0.7646876757064845,0.7716559440327952,0.0,0.1,100.0,64,500,32,0.5,True
0.7692971464253187,0.7716559440327952,0.0,0.1,100.0,128,500,32,0.5,True
0.7152787755571588,0.7716559440327952,0.0,0.1,100.0,64,500,256,0.5,True
0.733856304502099,0.7716559440327952,0.0,0.1,100.0,128,500,256,0.5,True
