exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8314487411322177,0.7701974969321507,0.0,0.1,100.0,64,500,32,0.1,False
0.8246863330266703,0.7701974969321507,0.0,0.1,100.0,128,500,32,0.1,False
0.8541979609665994,0.7701974969321507,0.0,0.1,100.0,64,500,256,0.1,False
0.8470097859567701,0.7701974969321507,0.0,0.1,100.0,128,500,256,0.1,False
0.8761833707389488,0.7701974969321507,0.0,0.1,100.0,64,500,32,0.5,False
0.8810735567262349,0.7701974969321507,0.0,0.1,100.0,128,500,32,0.5,False
0.883192591927688,0.7701974969321507,0.0,0.1,100.0,64,500,256,0.5,False
0.8796565097344582,0.7701974969321507,0.0,0.1,100.0,128,500,256,0.5,False
0.7266104387570969,0.7701974969321507,0.0,0.1,100.0,64,500,32,0.1,True
0.7313590295005351,0.7701974969321507,0.0,0.1,100.0,128,500,32,0.1,True
0.7091907214615503,0.7701974969321507,0.0,0.1,100.0,64,500,256,0.1,True
0.7135543682261163,0.7701974969321507,0.0,0.1,100.0,128,500,256,0.1,True
0.7690931278717906,0.7701974969321507,0.0,0.1,100.0,64,500,32,0.5,True
0.7703244621175933,0.7701974969321507,0.0,0.1,100.0,128,500,32,0.5,True
0.7222033287907804,0.7701974969321507,0.0,0.1,100.0,64,500,256,0.5,True
0.7376853356915305,0.7701974969321507,0.0,0.1,100.0,128,500,256,0.5,True
