exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8292530852850309,0.7686266583856985,0.0,0.1,100.0,64,500,32,0.1,False
0.8250409015967399,0.7686266583856985,0.0,0.1,100.0,128,500,32,0.1,False
0.8540736025509151,0.7686266583856985,0.0,0.1,100.0,64,500,256,0.1,False
0.8474005152612839,0.7686266583856985,0.0,0.1,100.0,128,500,256,0.1,False
0.8769895025295595,0.7686266583856985,0.0,0.1,100.0,64,500,32,0.5,False
0.8779076978419846,0.7686266583856985,0.0,0.1,100.0,128,500,32,0.5,False
0.884327614937675,0.7686266583856985,0.0,0.1,100.0,64,500,256,0.5,False
0.878628866894601,0.7686266583856985,0.0,0.1,100.0,128,500,256,0.5,False
0.7253516523073571,0.7686266583856985,0.0,0.1,100.0,64,500,32,0.1,True
0.7295879726410786,0.7686266583856985,0.0,0.1,100.0,128,500,32,0.1,True
0.7088232513445155,0.7686266583856985,0.0,0.1,100.0,64,500,256,0.1,True
0.7118761189482444,0.7686266583856985,0.0,0.1,100.0,128,500,256,0.1,True
0.7654877401512127,0.7686266583856985,0.0,0.1,100.0,64,500,32,0.5,True
0.7708159888321193,0.7686266583856985,0.0,0.1,100.0,128,500,32,0.5,True
0.7211839171707587,0.7686266583856985,0.0,0.1,100.0,64,500,256,0.5,True
0.7375188895004705,0.7686266583856985,0.0,0.1,100.0,128,500,256,0.5,True
