exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7913832199546684,0.7317391603106113,0.0,0.1,64,50,,,False
0.7331821617536187,0.7317391603106113,0.0,0.1,64,50,,,True
