exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.12240107310529846,0.00033534540576794097,0.0,0.1,50.0,64,500,100,False,True
0.07310529845741114,0.00033534540576794097,0.0,0.1,100.0,64,500,100,False,True
0.059356136820925554,0.00033534540576794097,0.0,0.1,50.0,64,500,100,True,True
0.03454057679409792,0.00033534540576794097,0.0,0.1,100.0,64,500,100,True,True
