exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.296875,0.025390625,0.1,0.1,50.0,2,500,32,False,True
0.3203125,0.025390625,0.3,0.1,50.0,2,500,32,False,True
0.283203125,0.025390625,0.1,0.1,100.0,2,500,32,False,True
0.287109375,0.025390625,0.3,0.1,100.0,2,500,32,False,True
0.3515625,0.025390625,0.1,0.1,50.0,2,500,256,False,True
0.341796875,0.025390625,0.3,0.1,50.0,2,500,256,False,True
0.322265625,0.025390625,0.1,0.1,100.0,2,500,256,False,True
0.326171875,0.025390625,0.3,0.1,100.0,2,500,256,False,True
0.15234375,0.025390625,0.1,0.1,50.0,2,500,32,True,True
0.138671875,0.025390625,0.3,0.1,50.0,2,500,32,True,True
0.14453125,0.025390625,0.1,0.1,100.0,2,500,32,True,True
0.14453125,0.025390625,0.3,0.1,100.0,2,500,32,True,True
0.181640625,0.025390625,0.1,0.1,50.0,2,500,256,True,True
0.173828125,0.025390625,0.3,0.1,50.0,2,500,256,True,True
0.171875,0.025390625,0.1,0.1,100.0,2,500,256,True,True
0.171875,0.025390625,0.3,0.1,100.0,2,500,256,True,True
