exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.181640625,0.033203125,0.1,0.1,50.0,2,500,32,False,True
0.19140625,0.033203125,0.3,0.1,50.0,2,500,32,False,True
0.142578125,0.033203125,0.1,0.1,100.0,2,500,32,False,True
0.16796875,0.033203125,0.3,0.1,100.0,2,500,32,False,True
0.171875,0.033203125,0.1,0.1,50.0,2,500,256,False,True
0.17578125,0.033203125,0.3,0.1,50.0,2,500,256,False,True
0.16796875,0.033203125,0.1,0.1,100.0,2,500,256,False,True
0.18359375,0.033203125,0.3,0.1,100.0,2,500,256,False,True
0.126953125,0.033203125,0.1,0.1,50.0,2,500,32,True,True
0.119140625,0.033203125,0.3,0.1,50.0,2,500,32,True,True
0.126953125,0.033203125,0.1,0.1,100.0,2,500,32,True,True
0.115234375,0.033203125,0.3,0.1,100.0,2,500,32,True,True
0.123046875,0.033203125,0.1,0.1,50.0,2,500,256,True,True
0.12890625,0.033203125,0.3,0.1,50.0,2,500,256,True,True
0.126953125,0.033203125,0.1,0.1,100.0,2,500,256,True,True
0.123046875,0.033203125,0.3,0.1,100.0,2,500,256,True,True
