exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.298828125,0.025390625,0.1,0.1,50.0,2,500,32,False,True
0.29296875,0.025390625,0.3,0.1,50.0,2,500,32,False,True
0.2734375,0.025390625,0.1,0.1,100.0,2,500,32,False,True
0.263671875,0.025390625,0.3,0.1,100.0,2,500,32,False,True
0.3046875,0.025390625,0.1,0.1,50.0,2,500,256,False,True
0.30078125,0.025390625,0.3,0.1,50.0,2,500,256,False,True
0.3046875,0.025390625,0.1,0.1,100.0,2,500,256,False,True
0.296875,0.025390625,0.3,0.1,100.0,2,500,256,False,True
0.189453125,0.025390625,0.1,0.1,50.0,2,500,32,True,True
0.19921875,0.025390625,0.3,0.1,50.0,2,500,32,True,True
0.201171875,0.025390625,0.1,0.1,100.0,2,500,32,True,True
0.1953125,0.025390625,0.3,0.1,100.0,2,500,32,True,True
0.203125,0.025390625,0.1,0.1,50.0,2,500,256,True,True
0.212890625,0.025390625,0.3,0.1,50.0,2,500,256,True,True
0.208984375,0.025390625,0.1,0.1,100.0,2,500,256,True,True
0.208984375,0.025390625,0.3,0.1,100.0,2,500,256,True,True
