exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8040788706253412,0.7043294531061428,0.0,0.1,100.0,64,500,32,0.1,False
0.7877716871421414,0.7043294531061428,0.0,0.1,100.0,128,500,32,0.1,False
0.8554069280543645,0.7043294531061428,0.0,0.1,100.0,64,500,256,0.1,False
0.8392249582563748,0.7043294531061428,0.0,0.1,100.0,128,500,256,0.1,False
0.8534914049327234,0.7043294531061428,0.0,0.1,100.0,64,500,32,0.5,False
0.849873395818495,0.7043294531061428,0.0,0.1,100.0,128,500,32,0.5,False
0.8690149932888707,0.7043294531061428,0.0,0.1,100.0,64,500,256,0.5,False
0.8678199391742034,0.7043294531061428,0.0,0.1,100.0,128,500,256,0.5,False
0.6680950585229152,0.7043294531061428,0.0,0.1,100.0,64,500,32,0.1,True
0.6656517743658762,0.7043294531061428,0.0,0.1,100.0,128,500,32,0.1,True
0.6333033208346586,0.7043294531061428,0.0,0.1,100.0,64,500,256,0.1,True
0.6493530321374151,0.7043294531061428,0.0,0.1,100.0,128,500,256,0.1,True
0.6906250322667482,0.7043294531061428,0.0,0.1,100.0,64,500,32,0.5,True
0.6996723882973701,0.7043294531061428,0.0,0.1,100.0,128,500,32,0.5,True
0.6402638084865454,0.7043294531061428,0.0,0.1,100.0,64,500,256,0.5,True
0.6528540027920648,0.7043294531061428,0.0,0.1,100.0,128,500,256,0.5,True
