exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5485466914038759,0.5272452415309776,0.0,0.1,64,50,,,False
0.5363498934927903,0.5272452415309776,0.0,0.1,64,50,,,True
