exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5949669368544352,0.5683308538180316,0.0,0.1,64,50,,,False
0.5698866835026825,0.5683308538180316,0.0,0.1,64,50,,,True
