exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8406919131867142,0.7497769004650962,0.0,0.1,100.0,64,500,32,0.1,False
0.8325893362376143,0.7497769004650962,0.0,0.1,100.0,128,500,32,0.1,False
0.8680646064788272,0.7497769004650962,0.0,0.1,100.0,64,500,256,0.1,False
0.8606071257387817,0.7497769004650962,0.0,0.1,100.0,128,500,256,0.1,False
0.8924020325655594,0.7497769004650962,0.0,0.1,100.0,64,500,32,0.5,False
0.893457220481287,0.7497769004650962,0.0,0.1,100.0,128,500,32,0.5,False
0.8960920595627488,0.7497769004650962,0.0,0.1,100.0,64,500,256,0.5,False
0.8957380390141104,0.7497769004650962,0.0,0.1,100.0,128,500,256,0.5,False
0.724446130586888,0.7497769004650962,0.0,0.1,100.0,64,500,32,0.1,True
0.7239279252375146,0.7497769004650962,0.0,0.1,100.0,128,500,32,0.1,True
0.7170111815233153,0.7497769004650962,0.0,0.1,100.0,64,500,256,0.1,True
0.7330174347869285,0.7497769004650962,0.0,0.1,100.0,128,500,256,0.1,True
0.7663455565591761,0.7497769004650962,0.0,0.1,100.0,64,500,32,0.5,True
0.7647941326842937,0.7497769004650962,0.0,0.1,100.0,128,500,32,0.5,True
0.7226936929113874,0.7497769004650962,0.0,0.1,100.0,64,500,256,0.5,True
0.7387944942573672,0.7497769004650962,0.0,0.1,100.0,128,500,256,0.5,True
