exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7478977615300519,0.655493608292113,0.0,0.1,100.0,64,500,32,0.1,False
0.7085008564526922,0.655493608292113,0.0,0.1,100.0,128,500,32,0.1,False
0.806626947828235,0.655493608292113,0.0,0.1,100.0,64,500,256,0.1,False
0.7990503769896183,0.655493608292113,0.0,0.1,100.0,128,500,256,0.1,False
0.7697750133814492,0.655493608292113,0.0,0.1,100.0,64,500,32,0.5,False
0.7243199801363801,0.655493608292113,0.0,0.1,100.0,128,500,32,0.5,False
0.8157591363463513,0.655493608292113,0.0,0.1,100.0,64,500,256,0.5,False
0.8102004337112678,0.655493608292113,0.0,0.1,100.0,128,500,256,0.5,False
0.5742459642539252,0.655493608292113,0.0,0.1,100.0,64,500,32,0.1,True
0.571163001015074,0.655493608292113,0.0,0.1,100.0,128,500,32,0.1,True
0.5754043623020042,0.655493608292113,0.0,0.1,100.0,64,500,256,0.1,True
0.5905534684172861,0.655493608292113,0.0,0.1,100.0,128,500,256,0.1,True
0.6086059034049759,0.655493608292113,0.0,0.1,100.0,64,500,32,0.5,True
0.5958259025154721,0.655493608292113,0.0,0.1,100.0,128,500,32,0.5,True
0.6071020783554387,0.655493608292113,0.0,0.1,100.0,64,500,256,0.5,True
0.602518700746491,0.655493608292113,0.0,0.1,100.0,128,500,256,0.5,True
