,2018-10-14-12-48-24,2018-10-14-12-48-24,2018-11-15-13-22-23,2018-11-15-13-22-23,2018-11-14-19-16-26,2018-11-14-19-16-26,2018-11-17-01-53-13,2018-11-17-01-53-13,2018-10-27-21-16-29,2018-10-27-21-16-29,2018-11-15-04-19-32,2018-11-15-04-19-32,2018-10-14-00-35-08,2018-10-14-00-35-08,2018-10-25-11-15-17,2018-10-25-11-15-17,2018-11-14-10-15-41,2018-11-14-10-15-41,2018-10-25-13-47-38,2018-10-25-13-47-38,2018-10-25-11-11-01,2018-10-25-11-11-01,2018-11-16-07-35-20,2018-11-16-07-35-20
,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score
task,,,,,,,,,,,,,,,,,,,,,,,,
antonym_identification,0.15755208333333334,0.033203125,0.13020833333333334,0.0390625,0.08528645833333333,0.03515625,0.13997395833333334,0.037109375,0.13802083333333334,0.044921875,0.08658854166666667,0.041015625,0.16276041666666666,0.025390625,0.07486979166666667,0.025390625,0.087890625,0.03125,0.158203125,0.0,0.11783854166666667,0.021484375,0.11979166666666667,0.041015625
has_feature_matching,0.5621492215184986,0.6166465105176914,0.6363296798446658,0.7054996116783071,0.6275293531766221,0.6602474348957744,0.6353706767527239,0.711139444514492,0.6062139200754747,0.6862951530390511,0.6240267430780777,0.6705871182087845,0.5679056905186354,0.5951540722434924,0.5627550887241138,0.5605433027700729,0.6239236683828137,0.6764355425439654,0.5235477041448742,0.4998071771376118,0.5663277374138779,0.5807204217191577,0.6403131202692149,0.7051660581658865
hypernym_identification,0.11662481783449526,0.3116883116883117,0.10038152006945837,0.5194805194805194,0.10038152006945837,0.4100185528756957,0.10038152006945837,0.5009276437847866,0.10287130082010869,0.45640074211502785,0.10726815594076665,0.4230055658627087,0.10054870439562887,0.2690166975881262,0.10038152006945837,0.16512059369202226,0.10562500290510708,0.42671614100185523,0.10643465013581223,0.04452690166975881,0.10038152006945837,0.2523191094619666,0.10038152006945837,0.4879406307977738
is_feature_matching,0.5342726682036812,0.5870551550830535,0.5614878511496227,0.6239019728716578,0.5643759265603233,0.6013426867869287,0.5582162845111013,0.6159476590387931,0.554230827866304,0.6139721047551697,0.5551327832428962,0.607121133217451,0.5485942196648678,0.5680960420604908,0.5492670792898893,0.5212832964507844,0.5622365629016268,0.6062261750190369,0.5378466018449117,0.4996262025814017,0.5203705142707854,0.5300577228762897,0.5633083613752031,0.6179045308522505
semantic_cohyponym_matching,0.6731956864164811,0.7160877539574013,0.7695337262005962,0.7692689518095781,0.7673073512744812,0.7777317033913805,0.7682215138084194,0.7711442034125237,0.7662992823135436,0.7500237354807595,0.7712651593526495,0.7820672164099313,0.6989531305905526,0.7043512343418582,0.5993083661646824,0.6365815033756029,0.7656797588137069,0.7831577329947593,0.5109818737375368,0.5000000000027411,0.6166105051730715,0.6645231410139759,0.7698972709095321,0.7700064057664132
synonym_identification,0.212890625,0.025390625,0.13151041666666666,0.03125,0.095703125,0.04296875,0.134765625,0.029296875,0.177734375,0.046875,0.08333333333333333,0.029296875,0.20247395833333334,0.03515625,0.05859375,0.005859375,0.08984375,0.046875,0.18424479166666666,0.0,0.11848958333333333,0.013671875,0.13216145833333334,0.033203125
syntactic_cohyponym_matching,0.5708077046353609,0.6420603340177555,0.5618662628725025,0.5951914337169844,0.6190053228482677,0.6698932910370771,0.5704812066529653,0.596108738982161,0.6576367626209848,0.665445956607616,0.6101549560907393,0.6655952213567035,0.5866331200648035,0.6659769823646658,0.592853287517591,0.60612795899781,0.6087680234948287,0.6625632865111744,0.516488754678174,0.5008788249932604,0.5641136405823242,0.581562133540428,0.5635509945908693,0.5975115372532824
