exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,only_positive_examples,shuffled,train_on_second_neighbors
0.23434856175972926,0.021996615905245348,0.0,0.1,64,2000,,False,False,True
0.1446700507614213,0.021996615905245348,0.0,0.1,64,2000,,True,False,True
0.11590524534686972,0.021996615905245348,0.0,0.1,64,2000,,False,True,True
0.1446700507614213,0.021996615905245348,0.0,0.1,64,2000,,True,True,True
