exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.556800043780568,0.5607912097482276,0.0,0.1,100.0,64,500,32,0.1,False
0.5450633709836155,0.5607912097482276,0.0,0.1,100.0,128,500,32,0.1,False
0.5515678424945347,0.5607912097482276,0.0,0.1,100.0,64,500,256,0.1,False
0.5581305195805993,0.5607912097482276,0.0,0.1,100.0,128,500,256,0.1,False
0.5355583972111562,0.5607912097482276,0.0,0.1,100.0,64,500,32,0.5,False
0.5568721152151421,0.5607912097482276,0.0,0.1,100.0,128,500,32,0.5,False
0.5753363179574204,0.5607912097482276,0.0,0.1,100.0,64,500,256,0.5,False
0.5559648591397724,0.5607912097482276,0.0,0.1,100.0,128,500,256,0.5,False
0.5426294102264931,0.5607912097482276,0.0,0.1,100.0,64,500,32,0.1,True
0.5445595689035537,0.5607912097482276,0.0,0.1,100.0,128,500,32,0.1,True
0.5602258571209989,0.5607912097482276,0.0,0.1,100.0,64,500,256,0.1,True
0.5640346117138051,0.5607912097482276,0.0,0.1,100.0,128,500,256,0.1,True
0.5411437571259466,0.5607912097482276,0.0,0.1,100.0,64,500,32,0.5,True
0.5643067316281695,0.5607912097482276,0.0,0.1,100.0,128,500,32,0.5,True
0.5512056983351948,0.5607912097482276,0.0,0.1,100.0,64,500,256,0.5,True
0.5520133775188538,0.5607912097482276,0.0,0.1,100.0,128,500,256,0.5,True
