exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6360600715372918,0.5844418724001095,0.0,0.1,100.0,64,500,32,0.1,False
0.5752204257232439,0.5844418724001095,0.0,0.1,100.0,128,500,32,0.1,False
0.6847224194994591,0.5844418724001095,0.0,0.1,100.0,64,500,256,0.1,False
0.6731078967898635,0.5844418724001095,0.0,0.1,100.0,128,500,256,0.1,False
0.6581074950478619,0.5844418724001095,0.0,0.1,100.0,64,500,32,0.5,False
0.6488848615420445,0.5844418724001095,0.0,0.1,100.0,128,500,32,0.5,False
0.6862353848175315,0.5844418724001095,0.0,0.1,100.0,64,500,256,0.5,False
0.6861631739096626,0.5844418724001095,0.0,0.1,100.0,128,500,256,0.5,False
0.5000000000324449,0.5844418724001095,0.0,0.1,100.0,64,500,32,0.1,True
0.5014834399038556,0.5844418724001095,0.0,0.1,100.0,128,500,32,0.1,True
0.5167778927753721,0.5844418724001095,0.0,0.1,100.0,64,500,256,0.1,True
0.5104191755619107,0.5844418724001095,0.0,0.1,100.0,128,500,256,0.1,True
0.5128822422503508,0.5844418724001095,0.0,0.1,100.0,64,500,32,0.5,True
0.5082948800633718,0.5844418724001095,0.0,0.1,100.0,128,500,32,0.5,True
0.530959793978954,0.5844418724001095,0.0,0.1,100.0,64,500,256,0.5,True
0.5264021752042679,0.5844418724001095,0.0,0.1,100.0,128,500,256,0.5,True
