exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6062112635972242,0.6604897982181264,0.0,0.1,100.0,64,500,32,0.1,False
0.60903224721938,0.6604897982181264,0.0,0.1,100.0,128,500,32,0.1,False
0.6792411785388459,0.6604897982181264,0.0,0.1,100.0,64,500,256,0.1,False
0.6346548731055404,0.6604897982181264,0.0,0.1,100.0,128,500,256,0.1,False
0.65261259208937,0.6604897982181264,0.0,0.1,100.0,64,500,32,0.5,False
0.6289130486947371,0.6604897982181264,0.0,0.1,100.0,128,500,32,0.5,False
0.6934529402595344,0.6604897982181264,0.0,0.1,100.0,64,500,256,0.5,False
0.6963158535531256,0.6604897982181264,0.0,0.1,100.0,128,500,256,0.5,False
0.5881773058000129,0.6604897982181264,0.0,0.1,100.0,64,500,32,0.1,True
0.6067690113230907,0.6604897982181264,0.0,0.1,100.0,128,500,32,0.1,True
0.6072688456618726,0.6604897982181264,0.0,0.1,100.0,64,500,256,0.1,True
0.6222729865095594,0.6604897982181264,0.0,0.1,100.0,128,500,256,0.1,True
0.5978326204248073,0.6604897982181264,0.0,0.1,100.0,64,500,32,0.5,True
0.6297053730269848,0.6604897982181264,0.0,0.1,100.0,128,500,32,0.5,True
0.6183957656606838,0.6604897982181264,0.0,0.1,100.0,64,500,256,0.5,True
0.6287704237414977,0.6604897982181264,0.0,0.1,100.0,128,500,256,0.5,True
