exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled
0.7980374724802227,0.7582756308366017,0.0,0.1,100.0,4,500,32,False
0.7986493635961524,0.7582756308366017,0.2,0.1,100.0,4,500,32,False
0.8140367363920226,0.7582756308366017,0.0,0.1,100.0,4,500,256,False
0.8127274685406666,0.7582756308366017,0.2,0.1,100.0,4,500,256,False
0.6713283512684515,0.7582756308366017,0.0,0.1,100.0,4,500,32,True
0.6639200805638988,0.7582756308366017,0.2,0.1,100.0,4,500,32,True
0.6734582809626434,0.7582756308366017,0.0,0.1,100.0,4,500,256,True
0.6768377934363642,0.7582756308366017,0.2,0.1,100.0,4,500,256,True
