exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled
0.796045226029796,0.758287980395887,0.0,0.1,100.0,4,500,32,False
0.7929894554787928,0.758287980395887,0.2,0.1,100.0,4,500,32,False
0.8133461620460724,0.758287980395887,0.0,0.1,100.0,4,500,256,False
0.8124544725549405,0.758287980395887,0.2,0.1,100.0,4,500,256,False
0.6648778383856153,0.758287980395887,0.0,0.1,100.0,4,500,32,True
0.6735943986413574,0.758287980395887,0.2,0.1,100.0,4,500,32,True
0.6730826473778306,0.758287980395887,0.0,0.1,100.0,4,500,256,True
0.6750342139438342,0.758287980395887,0.2,0.1,100.0,4,500,256,True
