exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7095595346623396,0.671468848301355,0.0,0.1,64,50,,,False
0.6703956952811866,0.671468848301355,0.0,0.1,64,50,,,True
