exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7025481188810141,0.7046174363940282,0.0,0.1,100.0,64,500,32,0.1,False
0.6420730801813415,0.7046174363940282,0.0,0.1,100.0,128,500,32,0.1,False
0.751178261490091,0.7046174363940282,0.0,0.1,100.0,64,500,256,0.1,False
0.7511436250669079,0.7046174363940282,0.0,0.1,100.0,128,500,256,0.1,False
0.7374980607263493,0.7046174363940282,0.0,0.1,100.0,64,500,32,0.5,False
0.7405574650322276,0.7046174363940282,0.0,0.1,100.0,128,500,32,0.5,False
0.7793028648532753,0.7046174363940282,0.0,0.1,100.0,64,500,256,0.5,False
0.775209658119937,0.7046174363940282,0.0,0.1,100.0,128,500,256,0.5,False
0.5800789584131635,0.7046174363940282,0.0,0.1,100.0,64,500,32,0.1,True
0.6154427103668391,0.7046174363940282,0.0,0.1,100.0,128,500,32,0.1,True
0.6086393080001454,0.7046174363940282,0.0,0.1,100.0,64,500,256,0.1,True
0.6017459369700229,0.7046174363940282,0.0,0.1,100.0,128,500,256,0.1,True
0.6350520416399578,0.7046174363940282,0.0,0.1,100.0,64,500,32,0.5,True
0.6089305203732222,0.7046174363940282,0.0,0.1,100.0,128,500,32,0.5,True
0.635598398906065,0.7046174363940282,0.0,0.1,100.0,64,500,256,0.5,True
0.6362764305338522,0.7046174363940282,0.0,0.1,100.0,128,500,256,0.5,True
