exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6628461075781863,0.5964707565415859,0.0,0.1,100.0,64,500,32,0.1,False
0.6408232412144456,0.5964707565415859,0.0,0.1,100.0,128,500,32,0.1,False
0.7202579341660341,0.5964707565415859,0.0,0.1,100.0,64,500,256,0.1,False
0.6991576718961746,0.5964707565415859,0.0,0.1,100.0,128,500,256,0.1,False
0.6896126825259964,0.5964707565415859,0.0,0.1,100.0,64,500,32,0.5,False
0.6965888321893421,0.5964707565415859,0.0,0.1,100.0,128,500,32,0.5,False
0.7054480856349122,0.5964707565415859,0.0,0.1,100.0,64,500,256,0.5,False
0.7114780200320701,0.5964707565415859,0.0,0.1,100.0,128,500,256,0.5,False
0.5343820203816052,0.5964707565415859,0.0,0.1,100.0,64,500,32,0.1,True
0.5163212249884135,0.5964707565415859,0.0,0.1,100.0,128,500,32,0.1,True
0.5445199878625896,0.5964707565415859,0.0,0.1,100.0,64,500,256,0.1,True
0.5401601727361591,0.5964707565415859,0.0,0.1,100.0,128,500,256,0.1,True
0.5499524932371751,0.5964707565415859,0.0,0.1,100.0,64,500,32,0.5,True
0.5585753488627992,0.5964707565415859,0.0,0.1,100.0,128,500,32,0.5,True
0.5700259394584232,0.5964707565415859,0.0,0.1,100.0,64,500,256,0.5,True
0.5565535097445903,0.5964707565415859,0.0,0.1,100.0,128,500,256,0.5,True
