exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6728171686512334,0.5944934792599719,0.0,0.1,100.0,64,500,32,0.1,False
0.6414668432108163,0.5944934792599719,0.0,0.1,100.0,128,500,32,0.1,False
0.7107429626511516,0.5944934792599719,0.0,0.1,100.0,64,500,256,0.1,False
0.699054454858847,0.5944934792599719,0.0,0.1,100.0,128,500,256,0.1,False
0.6904274411130116,0.5944934792599719,0.0,0.1,100.0,64,500,32,0.5,False
0.6944628369563034,0.5944934792599719,0.0,0.1,100.0,128,500,32,0.5,False
0.7008869185840005,0.5944934792599719,0.0,0.1,100.0,64,500,256,0.5,False
0.7069538499482685,0.5944934792599719,0.0,0.1,100.0,128,500,256,0.5,False
0.5328280401217443,0.5944934792599719,0.0,0.1,100.0,64,500,32,0.1,True
0.5150763042604384,0.5944934792599719,0.0,0.1,100.0,128,500,32,0.1,True
0.5487183349669895,0.5944934792599719,0.0,0.1,100.0,64,500,256,0.1,True
0.5432681424951962,0.5944934792599719,0.0,0.1,100.0,128,500,256,0.1,True
0.5537075791622319,0.5944934792599719,0.0,0.1,100.0,64,500,32,0.5,True
0.5514364143097429,0.5944934792599719,0.0,0.1,100.0,128,500,32,0.5,True
0.5684010620711015,0.5944934792599719,0.0,0.1,100.0,64,500,256,0.5,True
0.5612011720460577,0.5944934792599719,0.0,0.1,100.0,128,500,256,0.5,True
