exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7604252667837821,0.5986569899185558,0.0,0.1,64,50,,,False
0.5972045448892207,0.5986569899185558,0.0,0.1,64,50,,,True
