exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6753835547201855,0.5803164321854695,0.0,0.1,100.0,64,500,32,0.1,False
0.6382710323101065,0.5803164321854695,0.0,0.1,100.0,128,500,32,0.1,False
0.7795405028649988,0.5803164321854695,0.0,0.1,100.0,64,500,256,0.1,False
0.744348463944526,0.5803164321854695,0.0,0.1,100.0,128,500,256,0.1,False
0.705174916194633,0.5803164321854695,0.0,0.1,100.0,64,500,32,0.5,False
0.654189234972225,0.5803164321854695,0.0,0.1,100.0,128,500,32,0.5,False
0.7954044651231029,0.5803164321854695,0.0,0.1,100.0,64,500,256,0.5,False
0.7673615440308315,0.5803164321854695,0.0,0.1,100.0,128,500,256,0.5,False
0.5502128281995672,0.5803164321854695,0.0,0.1,100.0,64,500,32,0.1,True
0.5451625385285748,0.5803164321854695,0.0,0.1,100.0,128,500,32,0.1,True
0.5453783437160797,0.5803164321854695,0.0,0.1,100.0,64,500,256,0.1,True
0.5485272634253583,0.5803164321854695,0.0,0.1,100.0,128,500,256,0.1,True
0.5590999177652505,0.5803164321854695,0.0,0.1,100.0,64,500,32,0.5,True
0.5623199574795563,0.5803164321854695,0.0,0.1,100.0,128,500,32,0.5,True
0.563115078585345,0.5803164321854695,0.0,0.1,100.0,64,500,256,0.5,True
0.5617999471761942,0.5803164321854695,0.0,0.1,100.0,128,500,256,0.5,True
