exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.05589503413837215,0.04452690166975881,0.0,0.1,8,500,32,False
0.1016552688612396,0.04452690166975881,0.3,0.1,8,500,32,False
0.04437443442151917,0.04452690166975881,0.0,0.1,8,500,256,False
0.10038152006945836,0.04452690166975881,0.3,0.1,8,500,256,False
0.05437398122481272,0.04452690166975881,0.0,0.1,8,500,32,True
0.10589319933389259,0.04452690166975881,0.3,0.1,8,500,32,True
0.047905708296912465,0.04452690166975881,0.0,0.1,8,500,256,True
0.10038152006945836,0.04452690166975881,0.3,0.1,8,500,256,True
