exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.794922009207746,0.7314299457156886,0.0,0.1,64,50,,,False
0.7447948876520646,0.7314299457156886,0.0,0.1,64,50,,,True
