exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5602684964852971,0.5302514057074094,0.0,0.1,50.0,64,100,100,0.3,False
0.5605254047672165,0.5302514057074094,0.0,0.1,100.0,64,100,100,0.3,False
0.5389381853165299,0.5302514057074094,0.0,0.1,50.0,64,100,100,0.3,True
0.5459005819610504,0.5302514057074094,0.0,0.1,100.0,64,100,100,0.3,True
