exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6153314203080378,0.6677354255749965,0.0,0.1,50.0,64,100,100,0.3,False
0.5801213321681765,0.6677354255749965,0.0,0.1,100.0,64,100,100,0.3,False
0.5988612612842577,0.6677354255749965,0.0,0.1,50.0,64,100,100,0.3,True
0.6083869660277758,0.6677354255749965,0.0,0.1,100.0,64,100,100,0.3,True
