exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5227827733458722,0.5300577228762897,0.0,0.1,100.0,64,500,32,0.1,False
0.5191208555390062,0.5300577228762897,0.0,0.1,100.0,128,500,32,0.1,False
0.5788829409789691,0.5300577228762897,0.0,0.1,100.0,64,500,256,0.1,False
0.5554256367676084,0.5300577228762897,0.0,0.1,100.0,128,500,256,0.1,False
0.5584112151917601,0.5300577228762897,0.0,0.1,100.0,64,500,32,0.5,False
0.5255660498289393,0.5300577228762897,0.0,0.1,100.0,128,500,32,0.5,False
0.6122067780629511,0.5300577228762897,0.0,0.1,100.0,64,500,256,0.5,False
0.6030245774905142,0.5300577228762897,0.0,0.1,100.0,128,500,256,0.5,False
0.5173479584423444,0.5300577228762897,0.0,0.1,100.0,64,500,32,0.1,True
0.5064264391520035,0.5300577228762897,0.0,0.1,100.0,128,500,32,0.1,True
0.502487537979198,0.5300577228762897,0.0,0.1,100.0,64,500,256,0.1,True
0.5088040379601432,0.5300577228762897,0.0,0.1,100.0,128,500,256,0.1,True
0.5171207976757007,0.5300577228762897,0.0,0.1,100.0,64,500,32,0.5,True
0.5171171080094767,0.5300577228762897,0.0,0.1,100.0,128,500,32,0.5,True
0.516660695403286,0.5300577228762897,0.0,0.1,100.0,64,500,256,0.5,True
0.5149902450715331,0.5300577228762897,0.0,0.1,100.0,128,500,256,0.5,True
